,x1,x2,y
0,-1.7803294812856372,1.833830832897597,7.371564915997709
1,-14.448144275776958,13.645451926330217,21.055938011383876
2,-5.206188376910536,11.865557200410041,17.921304013225463
3,5.885329818808625,11.831869046131398,17.770089564317267
4,-4.949819602122108,-12.69037960537753,18.465143204046075
5,-10.698703768237984,-1.1573684272741005,17.228604571898327
6,13.902784347643454,9.534276595970443,19.950623173507598
7,14.21394723163555,-10.549645578078302,20.3868411481786
8,7.96756503023461,13.861259952998289,18.382387811892084
9,8.924067664115288,-12.669565134406419,19.25957742049179
10,1.2712600731996417,5.972746625010391,12.754143142827141
11,-5.098059644344158,14.046338195784521,17.873493816809386
12,5.70765551931779,-7.062513964775114,15.789148684204665
13,-3.221791121871803,8.158152894299729,15.498487048365446
14,-10.890975516594516,3.0185003722468764,16.253245855937955
15,-6.284878614547058,-2.7429032527692208,14.257689059137324
16,0.1918758561774716,-1.0929621018416107,3.808782616616267
17,-7.027485987103649,8.655219578467833,17.34888233718098
18,8.943913745635658,-7.324889008675758,17.54436404741024
19,6.803983850694447,14.362245660572395,19.75101257244734
20,12.044730337447977,9.492091405880853,19.450710028603186
21,12.17864219661002,12.256954517379683,19.766091101685994
22,12.49695456340718,1.8043541356253705,18.64739937670181
23,12.246353006202146,-15.96367113597988,19.90982007960387
24,-0.6568295261996795,-1.2108880131044693,5.401836423361182
25,3.990769628094359,-2.083929823473401,9.599884531328524
26,0.7791943722503234,11.316080171588514,17.801568801295893
27,-6.244654269781471,-3.8747690849461733,14.196905884270464
28,0.6893740572795792,-0.2807801692886187,3.9623435694153533
29,-15.84081599338533,6.596293454044041,20.08337394874458
30,-5.645634887602782,11.069192196036752,18.10776021267029
31,-13.183127394880199,1.3998778835337546,18.832279186470416
32,1.7581824580705039,5.797913994979417,13.038078042105932
33,1.717071985210989,-14.931512763202559,18.90944752287948
34,-10.588873230952508,1.8059455621235294,17.562844828950364
35,-14.544145871016564,-12.520501286146246,21.01634971642246
36,-8.63582034255029,5.722947859174326,17.43583235876938
37,4.767108601073399,-11.200359164707343,17.912147603942987
38,-9.845705598505912,13.11586277021027,18.82416703823899
39,-9.262546270647118,-1.8709726765936772,16.105577611636022
40,4.757197680303111,14.639022330083822,19.708344698593805
41,-15.612016148693112,7.12241943491405,19.97358269824789
42,8.864272325496731,0.44928663603429797,16.153692814099575
43,-13.734227531404507,-10.344089881885267,20.240065127882797
44,5.375348984120613,4.778018964066575,14.719524103918637
45,5.788052658443576,-5.015157508800787,14.095498916523534
46,-7.986986835993537,-14.576857687167365,19.755054095583468
47,12.762851065285705,-2.2839315611164395,18.58494660818926
48,15.980312188215692,-11.432195923231003,20.43420965198481
49,9.897823512913615,9.607896102397923,18.86396341664463
50,-13.67976159671382,13.807095518977697,20.47538613996688
51,14.305485352050912,-15.47307496965264,21.187610946645815
52,-4.783271678293531,-6.586629671047799,15.669890362788605
53,7.25716250073474,-5.156841596332285,15.750926147211851
54,6.209385498384517,13.639944469240412,19.49155643665322
55,11.056095446117581,-6.943455495142082,17.007047939520834
56,-13.811320266641463,2.7270038170767066,18.863996269687433
57,-0.846559695792692,6.358343339105648,13.67391391050649
58,15.942515564053465,-2.2761676961227053,19.196487970186944
59,4.499668242013907,-3.6883568804293034,13.432232232720805
60,-2.218883367465317,-0.7903590580157562,7.135168556318451
61,3.973177998328179,6.622116750179426,14.866063100093646
62,-5.16128960468216,-3.6669575774183905,13.533861761294371
63,-13.023351176809367,1.6784051917349565,18.27606207168903
64,-2.144268795737588,12.316811135870623,18.194869121593108
65,-5.304763763652861,13.745097007379393,19.39676507796379
66,-11.545153680863283,4.4248835516099625,18.841343166909862
67,0.830171630192968,-1.213291414691561,5.045514358197913
68,15.59435527888126,15.860075089993575,20.948759080271667
69,5.842075212268664,5.983700676111269,14.427605864841077
70,4.103718067763705,10.664914679857382,17.59116568946367
71,-12.99784283024383,-10.841653973391836,18.727811220334154
72,-14.797077037693217,1.42282951946844,19.531388911883873
73,6.830043256484625,6.4436666554701425,16.62167588868321
74,-12.335382014818773,-1.3921031147937697,18.737404921614015
75,-9.818495563879662,14.52985676685103,20.289611442040393
76,2.874872574962943,-6.137596492588145,13.079369916077553
77,-0.9212777310629647,10.116433551781785,15.71087568549521
78,10.864491529646042,0.41025146443632465,17.509137244938373
79,-6.453478926738619,4.768501695769729,15.631886065780911
80,4.054038727683118,-7.948629239545131,14.481359665847988
81,-6.593603376420248,4.023736411328606,14.928401097501755
82,7.030470795970306,-9.211432958761286,16.991912814901397
83,-2.6205238424843387,-0.18458969720283136,8.075444736467894
84,-5.728491488625821,9.437145411405542,17.93155138274924
85,5.4787139773965485,3.9906955215792124,14.045778833142862
86,-10.224150443798848,-14.904650059794719,19.527654856519362
87,-3.8023422219792913,8.732166329256657,16.406083004574047
88,-12.567938773428217,12.466910377995788,20.693399999055856
89,0.4025645375511715,-7.018469089004938,14.226458658558846
90,-7.130022603551058,8.414871915365183,17.598867147720366
91,4.450546050388134,7.465481860176354,16.486239163074742
92,-1.521809391906622,13.266161172761791,19.112811230678627
93,5.947305735286168,1.791145832858298,12.585930219937842
94,-6.3474996536394634,-3.7354895044624215,14.943608827359125
95,9.976562053747735,7.328289106978055,17.95009646225234
96,13.733098784627892,-15.155066949014522,20.353403893724284
97,-2.125855951275099,11.511011451297595,18.034930405494606
98,11.944376545313077,-11.628947968530365,19.691973274601086
99,10.11527176305097,9.198152979759524,18.11890819242116
100,-5.256729235242499,4.048600318085132,13.31543650876451
101,0.22993132092922508,-12.349693723888407,18.437360837065963
102,-12.246212268212936,-2.294705361948637,18.40333075103067
103,-2.8622618405435745,-11.867278491744894,17.224772492821515
104,1.7352758821176337,-6.176308123191863,13.452088490019843
105,2.154772726317045,2.853343534183619,8.863017251888154
106,-15.127661156349713,13.523798407815555,20.720442882825726
107,15.274747891446054,-6.4989691388671105,20.24491795583708
108,-0.9062273112160817,-8.833950658823312,15.072588472316342
109,-4.794862035637287,-12.7048304824649,18.788343281617816
110,5.9867602251841205,-0.28457502187971073,12.671819615199343
111,-14.472896801917027,15.544556619749116,21.34834221303938
112,8.4329206383266,-10.3308359223022,19.187709159310142
113,-12.21838580579761,12.101761974047509,19.312586416935446
114,-6.265655678523601,9.1385231349022,17.23066416055499
115,-9.042829243885667,-13.418093905001754,19.641647324588074
116,4.229791272377021,-2.0902264575991545,10.831445320468237
117,-0.5346321238355323,-10.150340686061924,17.14501407221858
118,-1.9590562707879258,15.454046142235875,19.504654391722905
119,0.14067379674496294,-15.480850405875454,19.642783856488197
120,-14.523079367352693,8.153461223241766,20.01039039373674
121,-12.303718815428667,7.348025318111031,19.44806909553562
122,1.1149426643263567,-4.387253034018688,11.178773528069438
