image_names,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
highway_bost166.jpg,0.04045105,0.0357666,0.2142334,0.3829956,0.2822876,0.041397095,0.001876831,0.0009918213,0.018188477,0.036972046,0.07418823,0.3938446,0.039245605,0.34294128,0.093063354,0.0015563965,0.022003174,0.0712738,0.07965088,0.36572266,0.012817383,0.018081665,0.40855408,0.021896362
highway_bost159.jpg,0.017044067,0.023468018,0.09361267,0.5451813,0.29380798,0.02192688,0.0035858154,0.001373291,0.007522583,0.021759033,0.046569824,0.33233643,0.17695618,0.39201355,0.019607544,0.0032348633,0.014678955,0.046279907,0.047286987,0.33221436,0.046829224,0.043518066,0.4370575,0.03213501
highway_bost175.jpg,0.01626587,0.04537964,0.28085327,0.45587158,0.16029358,0.038253784,0.002456665,0.00062561035,0.0021209717,0.032669067,0.15151978,0.2586975,0.30030823,0.24493408,0.00819397,0.0015563965,0.0046081543,0.05105591,0.17965698,0.23268127,0.024902344,0.19532776,0.3101349,0.0016326904
highway_gre277.jpg,0.23878479,0.07519531,0.028457642,0.08276367,0.4519348,0.09234619,0.02468872,0.0058288574,0.0054473877,0.29310608,0.045928955,0.079071045,0.104141235,0.17767334,0.2883911,0.0062408447,0.0051727295,0.29377747,0.089416504,0.072753906,0.09687805,0.050048828,0.028717041,0.36323547
highway_gre147.jpg,0.021713257,0.03427124,0.09780884,0.13000488,0.5523834,0.15846252,0.0033416748,0.0020141602,0.023208618,0.04408264,0.1541748,0.092056274,0.10269165,0.5790863,0.003189087,0.0015106201,0.01638794,0.06312561,0.16342163,0.07684326,0.074798584,0.13401794,0.47053528,0.000869751
highway_gre149.jpg,0.054397583,0.28681946,0.17936707,0.059829712,0.22001648,0.1973877,0.0019989014,0.00018310547,0.021850586,0.10134888,0.33895874,0.1053772,0.015014648,0.17567444,0.2290802,0.0126953125,0.022125244,0.17263794,0.2871704,0.08769226,0.01260376,0.05882263,0.25323486,0.10571289
highway_bost315.jpg,0.022338867,0.029388428,0.1375885,0.5050659,0.2710266,0.031051636,0.0025939941,0.0009460449,0.01725769,0.035690308,0.052642822,0.4363556,0.024368286,0.420578,0.011444092,0.001663208,0.024047852,0.045944214,0.23532104,0.24784851,0.012741089,0.0637207,0.36965942,0.0007171631
highway_bost304.jpg,0.046691895,0.040298462,0.07325745,0.4737091,0.33631897,0.027923584,0.0010375977,0.00076293945,0.032318115,0.04057312,0.059539795,0.45359802,0.07211304,0.29734802,0.043518066,0.0009918213,0.037338257,0.076812744,0.09375,0.4255066,0.052749634,0.027389526,0.16029358,0.12615967
highway_gre413.jpg,0.006591797,0.029281616,0.09126282,0.5966644,0.2550354,0.012954712,0.006210327,0.0019989014,0.0028533936,0.016647339,0.06112671,0.24195862,0.4313507,0.23457336,0.0077819824,0.0037078857,0.0043792725,0.027542114,0.10571289,0.26513672,0.08236694,0.43043518,0.08282471,0.0016021729
highway_bost183.jpg,0.06225586,0.07020569,0.2822876,0.2722931,0.2002716,0.09440613,0.01727295,0.0010070801,0.009307861,0.109298706,0.13665771,0.24987793,0.0423584,0.34016418,0.1078186,0.0045166016,0.007003784,0.115249634,0.11366272,0.27116394,0.010803223,0.043624878,0.42710876,0.011383057
highway_bost153.jpg,0.04019165,0.054336548,0.11491394,0.5815277,0.19540405,0.008636475,0.0038146973,0.0011749268,0.0075683594,0.057403564,0.09732056,0.23591614,0.31954956,0.27326965,0.0063323975,0.0026397705,0.014328003,0.067596436,0.10328674,0.25299072,0.030685425,0.117889404,0.4113617,0.0018615723
highway_bost184.jpg,0.070877075,0.40039062,0.055114746,0.04953003,0.24194336,0.1640625,0.017532349,0.0005493164,0.007461548,0.16307068,0.35310364,0.044708252,0.013717651,0.18595886,0.22175598,0.010223389,0.0059814453,0.06199646,0.42132568,0.08215332,0.011169434,0.0062561035,0.15026855,0.260849
highway_gre407.jpg,0.0060272217,0.016693115,0.07501221,0.4507904,0.404953,0.02458191,0.019210815,0.0027313232,0.0018310547,0.0093688965,0.027999878,0.3380432,0.13050842,0.4604187,0.024505615,0.0073242188,0.0034484863,0.020263672,0.08003235,0.33180237,0.064697266,0.48287964,0.015380859,0.0014953613
highway_bost182.jpg,0.11956787,0.29466248,0.07170105,0.20033264,0.20793152,0.09480286,0.010681152,0.00032043457,0.04171753,0.2522583,0.1799469,0.04534912,0.04194641,0.3356781,0.100875854,0.0022277832,0.064819336,0.118896484,0.30171204,0.04147339,0.025512695,0.028060913,0.3912201,0.028305054
highway_art328.jpg,0.017578125,0.20581055,0.10682678,0.057739258,0.040481567,0.034988403,0.10507202,0.4315033,0.031585693,0.3035431,0.112716675,0.21669006,0.28651428,0.029922485,0.01159668,0.0074310303,0.111846924,0.22634888,0.14512634,0.052505493,0.111312866,0.14706421,0.16694641,0.038848877
highway_art576.jpg,0.047424316,0.09463501,0.15925598,0.26220703,0.28134155,0.1053772,0.02128601,0.0284729,0.015213013,0.05029297,0.15499878,0.35128784,0.30187988,0.07745361,0.016998291,0.03187561,0.010894775,0.03147888,0.18875122,0.42636108,0.26135254,0.037628174,0.012802124,0.030731201
highway_gre42.jpg,0.3458557,0.070739746,0.03187561,0.024749756,0.045562744,0.478714,0.0025024414,0.0,0.016799927,0.2096405,0.15724182,0.054611206,0.0415802,0.077697754,0.16043091,0.28199768,0.005493164,0.050201416,0.2891388,0.0655365,0.060455322,0.13122559,0.13749695,0.26045227
highway_bost293.jpg,0.022155762,0.033462524,0.302948,0.4165802,0.20692444,0.014663696,0.002746582,0.0005187988,0.007873535,0.02998352,0.085113525,0.19689941,0.4144745,0.2589569,0.0059051514,0.00079345703,0.002380371,0.037200928,0.104400635,0.1251831,0.022460938,0.38957214,0.3184204,0.00038146973
highway_bost330.jpg,0.014511108,0.24662781,0.07963562,0.15675354,0.315094,0.14820862,0.0337677,0.0054016113,0.0007171631,0.1414032,0.23297119,0.08157349,0.057357788,0.32865906,0.14413452,0.013183594,0.014541626,0.10070801,0.31469727,0.051208496,0.04147339,0.043792725,0.31063843,0.12294006
highway_bost185.jpg,0.066207886,0.078811646,0.04550171,0.4965515,0.23968506,0.06390381,0.009292603,4.5776367e-05,0.01939392,0.11759949,0.041610718,0.30325317,0.28077698,0.20887756,0.026412964,0.0020751953,0.024490356,0.110946655,0.05329895,0.33035278,0.05014038,0.27990723,0.14802551,0.0028381348
highway_art1693.jpg,0.05570984,0.19136047,0.24275208,0.046798706,0.07501221,0.31843567,0.06880188,0.0011291504,0.041931152,0.12590027,0.3171997,0.050369263,0.052581787,0.3336029,0.07714844,0.0012664795,0.026031494,0.09580994,0.35160828,0.055648804,0.02684021,0.15562439,0.24713135,0.041305542
highway_gre279.jpg,0.25881958,0.063568115,0.033996582,0.19548035,0.31129456,0.09477234,0.032089233,0.009979248,0.035186768,0.2729187,0.05278015,0.069747925,0.13291931,0.3618927,0.06517029,0.009384155,0.012374878,0.27850342,0.11087036,0.07028198,0.16525269,0.049057007,0.3117981,0.0018615723
highway_art558.jpg,0.22930908,0.2803955,0.12359619,0.2077179,0.11967468,0.026397705,0.0071868896,0.005722046,0.07496643,0.20062256,0.2673645,0.19309998,0.20532227,0.04046631,0.011199951,0.006958008,0.08695984,0.26130676,0.28408813,0.28234863,0.06111145,0.015090942,0.0032653809,0.0058288574
highway_bost157.jpg,0.07809448,0.07209778,0.044311523,0.3786316,0.38560486,0.039993286,0.0012359619,3.0517578e-05,0.0046539307,0.12124634,0.055358887,0.27397156,0.053146362,0.36967468,0.12120056,0.00074768066,0.006072998,0.13142395,0.06806946,0.26867676,0.017913818,0.006500244,0.29504395,0.20629883
highway_art813.jpg,0.091812134,0.13117981,0.10002136,0.27009583,0.2645111,0.10734558,0.030914307,0.004119873,0.08013916,0.117492676,0.100479126,0.2003479,0.12124634,0.12187195,0.2534027,0.0050201416,0.06655884,0.13208008,0.1252594,0.23652649,0.06385803,0.031326294,0.29896545,0.045425415
highway_bost392.jpg,0.0073242188,0.03718567,0.07463074,0.17044067,0.14312744,0.01751709,0.038146973,0.5116272,0.009063721,0.04067993,0.09365845,0.2308197,0.05885315,0.017120361,0.030136108,0.5196686,0.018417358,0.053771973,0.17102051,0.17167664,0.02268982,0.017456055,0.02986145,0.5151062
highway_gre40.jpg,0.3453369,0.088897705,0.06263733,0.013458252,0.075531006,0.41381836,0.00032043457,0.0,0.0054779053,0.26620483,0.11463928,0.10185242,0.02229309,0.028579712,0.30169678,0.15925598,0.003250122,0.08634949,0.27175903,0.057052612,0.090408325,0.043685913,0.09378052,0.353714
highway_art489.jpg,0.17849731,0.20121765,0.11631775,0.03340149,0.0093688965,0.12852478,0.2537079,0.07896423,0.10147095,0.28761292,0.12420654,0.016830444,0.004928589,0.073287964,0.25897217,0.13269043,0.08000183,0.36331177,0.07839966,0.007873535,0.004837036,0.021011353,0.22273254,0.22183228
highway_bost308.jpg,0.007003784,0.030838013,0.052444458,0.64315796,0.24685669,0.011993408,0.007461548,0.00024414062,0.0011138916,0.01499939,0.056732178,0.34114075,0.25584412,0.3255005,0.004135132,0.0005340576,0.0056152344,0.054260254,0.19187927,0.22769165,0.009552002,0.02394104,0.48666382,0.00039672852
highway_bost334.jpg,0.026763916,0.053222656,0.06745911,0.4784851,0.32060242,0.050933838,0.0023956299,0.0001373291,0.0022735596,0.056045532,0.083496094,0.25505066,0.29039,0.3009491,0.011199951,0.0005950928,0.0065612793,0.06941223,0.14660645,0.21728516,0.033569336,0.3809204,0.14538574,0.0002593994
highway_bost165.jpg,0.02558899,0.03869629,0.2771759,0.36720276,0.24082947,0.047592163,0.002243042,0.0006713867,0.01550293,0.030700684,0.07484436,0.34866333,0.09101868,0.3279419,0.110076904,0.0012512207,0.023391724,0.056671143,0.12757874,0.27233887,0.0074310303,0.021728516,0.48260498,0.008255005
highway_bost179.jpg,0.029693604,0.051361084,0.24169922,0.34405518,0.29393005,0.03715515,0.0019683838,0.0001373291,0.023757935,0.04988098,0.2447052,0.19311523,0.33351135,0.15068054,0.0041503906,0.00019836426,0.017288208,0.07444763,0.290802,0.097229004,0.20446777,0.30973816,0.005996704,3.0517578e-05
highway_art885.jpg,0.036071777,0.11967468,0.2453003,0.16662598,0.047409058,0.21916199,0.16331482,0.0024414062,0.026809692,0.12063599,0.22473145,0.13545227,0.0975647,0.111709595,0.2830658,3.0517578e-05,0.024765015,0.13328552,0.2046051,0.10197449,0.04925537,0.09713745,0.051086426,0.33789062
highway_bost331.jpg,0.032287598,0.11732483,0.23268127,0.28115845,0.19166565,0.117874146,0.024917603,0.002090454,0.0061187744,0.1333313,0.10891724,0.25042725,0.0579834,0.31793213,0.117767334,0.007522583,0.009140015,0.14794922,0.06451416,0.27954102,0.010482788,0.055404663,0.41200256,0.020965576
highway_bost311.jpg,0.012176514,0.035125732,0.28851318,0.22871399,0.32589722,0.1035614,0.004180908,0.0018310547,0.005783081,0.022750854,0.06573486,0.4268341,0.027557373,0.22921753,0.2190094,0.003112793,0.010360718,0.049362183,0.11715698,0.36483765,0.008071899,0.010635376,0.1829834,0.2565918
highway_gre35.jpg,0.07772827,0.3477173,0.07165527,0.019546509,0.14131165,0.341568,0.0004272461,4.5776367e-05,0.015304565,0.033081055,0.35598755,0.07356262,0.032562256,0.10192871,0.27230835,0.11526489,0.0039367676,0.029067993,0.21377563,0.20664978,0.046142578,0.109939575,0.12271118,0.2677765
highway_bost321.jpg,0.06719971,0.06838989,0.07463074,0.3378296,0.23736572,0.18431091,0.02520752,0.005065918,0.00869751,0.09591675,0.0974884,0.28851318,0.14370728,0.23149109,0.12049866,0.013687134,0.014175415,0.08610535,0.14050293,0.3690796,0.027191162,0.062561035,0.21324158,0.087142944
highway_gre30.jpg,0.2218628,0.2074585,0.06729126,0.031463623,0.037094116,0.42381287,0.010879517,0.0001373291,0.021240234,0.2106018,0.20204163,0.06745911,0.038619995,0.046188354,0.41362,0.00022888184,0.001373291,0.046035767,0.28248596,0.11393738,0.06739807,0.042160034,0.09729004,0.34931946
highway_bost335.jpg,0.029159546,0.038742065,0.045394897,0.5472717,0.2932129,0.043533325,0.002105713,0.000579834,0.010665894,0.040634155,0.03552246,0.32514954,0.17866516,0.40142822,0.006881714,0.0010528564,0.020889282,0.04472351,0.039382935,0.3297577,0.035842896,0.22920227,0.29933167,0.000869751
highway_bost309.jpg,0.014953613,0.03201294,0.05531311,0.5676422,0.30574036,0.022598267,0.0013427734,0.00039672852,0.009628296,0.021697998,0.053024292,0.41551208,0.01637268,0.40426636,0.078948975,0.0005493164,0.012802124,0.0541687,0.1334076,0.30703735,0.00831604,0.015396118,0.46850586,0.00036621094
highway_gre41.jpg,0.28157043,0.12840271,0.077682495,0.018341064,0.03327942,0.45924377,0.0014801025,0.0,0.013977051,0.18669128,0.18035889,0.097732544,0.026443481,0.040039062,0.29600525,0.15875244,0.000579834,0.070114136,0.25639343,0.077682495,0.08938599,0.069610596,0.1111145,0.32511902
highway_bost394.jpg,0.0014648438,0.0496521,0.12818909,0.1186676,0.10638428,0.34550476,0.25004578,9.1552734e-05,0.0020141602,0.054504395,0.11834717,0.12484741,0.10221863,0.32295227,0.27496338,0.00015258789,0.031829834,0.079696655,0.13572693,0.09825134,0.088150024,0.43830872,0.12799072,4.5776367e-05
highway_art1682.jpg,0.00022888184,0.049331665,0.13397217,0.15629578,0.5254364,0.11105347,0.022384644,0.0012969971,3.0517578e-05,0.00491333,0.14498901,0.10421753,0.42414856,0.25842285,0.0574646,0.0058135986,0.00015258789,0.03694153,0.17567444,0.16751099,0.23524475,0.32388306,0.058532715,0.0020599365
highway_bost303.jpg,0.0708313,0.04286194,0.21157837,0.38201904,0.2868042,0.0057373047,0.00016784668,0.0,0.0073547363,0.0753479,0.060180664,0.40322876,0.025924683,0.33306885,0.094833374,6.1035156e-05,0.0065460205,0.07975769,0.099975586,0.34454346,0.030548096,0.0074005127,0.26701355,0.16421509
highway_bost305.jpg,0.026794434,0.031723022,0.085739136,0.45230103,0.3665161,0.03048706,0.0043182373,0.0021209717,0.016311646,0.027282715,0.05105591,0.33644104,0.062683105,0.42391968,0.076828,0.0054779053,0.025512695,0.058410645,0.04902649,0.33717346,0.055908203,0.04534912,0.22187805,0.20674133
